call_id,agent_sentiment,borrower_sentiment,disposition,type
79d0450e-0fe2-4e32-8a2d-db800a990838,0.21208333333333332,0.17797619047619048,No Pay - Not right now,negative
2df8f4af-580c-4f81-b4b3-36e40c92086d,0.3902173913043478,0.5,No Pay - Dispute,negative
c7d4f639-fc72-4159-8928-95e4bbe0c519,0.3064341572406089,0.2268518518518519,No Pay - Can't pay now,negative
422d27de-6bf2-4e08-ac85-64c2013b2646,0.19421768707482998,0.19462759462759463,No Pay - Cant pay now,negative
54a45603-f840-455d-bee3-b819a2f9d3b3,0.2573717948717948,0.21331569664903002,No Pay - Dispute,negative
2f9832b5-3dd7-4628-bc28-6af83f064989,0.29888888888888887,0.30625,No Pay - Dispute,negative
3f284a87-c730-4c96-a2f0-d57d6b2d25d6,0.33076923076923076,0.39285714285714285,No Pay - Cant pay now,negative
adb23bb7-c983-448d-9078-d1d2f82c32d6,0.2930753968253968,0.0206329164662498,No Pay - Dispute,negative
faf01e83-29cf-4222-9e77-7ea8bdb7deb6,0.27499999999999997,0.0,No Pay - Not right now,negative
868d502f-4bcd-431c-b5c8-c89becd60016,0.3353174603174603,0.13234126984126982,No Pay - Dispute,negative
2e07df6a-a07a-4574-8215-6e8ef2282ce4,0.0,0.0,No Pay - Cant pay now,negative
4dd0208c-979c-4fe9-af23-1c7915a5ce2e,0.20554899645808736,0.16982517482517484,No Pay - Dispute,negative
c19771a8-b3d5-4308-8998-56b57e9d69bf,0.3285878787878788,0.5,No Pay - Dispute,negative
afb42d5a-e705-4602-af96-a9be84e2efee,0.24015151515151514,0.38,No Pay - Not right now,negative
31971d6e-d1c1-453d-9432-3733ca28d9f4,0.2317777777777778,0.07538961038961038,No Pay - Dispute,negative
fb4b8282-1f0d-4cb5-9d96-52f48874b713,0.3546875,0.255,No Pay - Dispute,negative
8ed27142-4032-4ab7-8320-50f85d8923a0,0.3125,0.07142857142857142,No Pay - Not right now,negative
6e41d9ca-5d17-432b-b245-0f6e8ec7d265,0.18061224489795918,0.0849306811332128,No Pay - Dispute,negative
2d045a0a-016e-499d-8ecb-28ba36d3c509,0.36818181818181817,-0.005555555555555554,No Pay - Can't pay now,negative
d1cc6219-a856-447b-b5b1-d7091f856c4c,0.5553333333333333,0.4833333333333334,No Pay - Dispute,negative
d1b18e31-0d7a-412f-8e38-3a60e3cd5686,0.24976887519260405,0.2462329931972789,No Pay - Dispute,negative
1222628d-5266-4ed0-8457-e1a0b38fb667,0.2879310344827586,0.15000000000000002,No Pay - Dispute,negative
244258e0-28bc-49d2-a1ad-4af75983c4e4,0.3579081632653061,0.2257142857142857,No Pay - Not right now,negative
ae0abbb2-40db-4f60-9c20-f7a91d887256,0.359090909090909,-0.037500000000000006,No Pay - Not right now,negative
f3429a48-b8df-434c-a329-899a5b87b92c,0.2105406746031746,0.21475694444444446,No Pay - Not right now,negative
7d96ccbb-484a-4de2-8a1b-40fcc66055a9,0.2190954332552693,0.13942285449919037,No Pay - Dispute,negative
dc145e41-f173-446a-91ba-c30b54ada6cd,0.38725490196078427,0.32368421052631574,No Pay - Dispute,negative
a2f4bbe5-64e8-494f-997e-9a3968feefb3,0.24818059299191367,0.007305107526881723,No Pay - Dispute,negative
0814c683-a5d5-411a-8f9d-a186388d0ad7,0.36140350877192984,0.14750000000000002,No Pay - Dispute,negative
e36cb093-8b70-4611-885e-7e0798d0b741,0.08333333333333333,0.0,No Pay - Cant pay now,negative
9d2b079d-944c-4f7c-8fa0-e62942804bdf,-0.5,0.5,No Pay - Cant pay now,negative
69291921-42ef-466d-91e1-5cd3dbd7db96,0.26033333333333325,0.1341401023219205,No Pay - Dispute,negative
73fb622f-9c21-4ce4-a835-881e7dbbb11a,0.2777131782945737,0.1259600614439324,No Pay - Dispute,negative
ba91a08f-a349-4763-b6b2-591c8a5a8ba4,0.25,0.2863636363636364,No Pay - Dispute,negative
d45be980-89ae-47f9-b01b-8f470940bcaa,0.32499999999999996,0.23124999999999998,No Pay - Cant pay now,negative
d4e57214-6f96-4565-a0cd-247ff300c8ca,0.5971428571428572,0.0,No Pay - Cant pay now,negative
33759647-c0e0-477b-a7a3-ee9ef5da66ec,0.55,0.0,No Pay - Cant pay now,negative
1d36f814-4ada-49ac-91b3-82e35e71ea9b,0.4375,0.0,No Pay - Cant pay now,negative
9410b5d1-13a0-41fe-ac7d-b3d6392226c7,0.3448148148148148,0.28756157635467977,No Pay - Dispute,negative
b0322c64-c394-479a-aaaf-1046f0e004be,0.23080003998678697,0.0661949685534591,No Pay - Dispute,negative
1bce7c66-4e65-4c8c-bf71-0e1fb38fc78f,0.2981481481481481,0.0733100233100233,No Pay - Dispute,negative
edec6724-42c6-44c1-95d9-90283dfec922,0.30999999999999994,0.0,No Pay - Not right now,negative
f1eaab08-dfdb-493e-ab2e-14cf02e95d6e,0.2910952380952381,0.23003968253968257,No Pay - Dispute,negative
30beceb4-7845-4235-8a17-507cb4a693f9,0.346978021978022,0.4166666666666667,No Pay - Dispute,negative
77761ee6-8cab-4c72-8250-2bc60557e5e4,0.525,0.5,No Pay - Cant pay now,negative
981383d2-67f2-4179-ab39-805d7d7a517f,0.21875,0.0,No Pay - Cant pay now,negative
b648d8e7-6fb8-4c6d-8ec1-e6708560f204,0.085390559732665,0.19810606060606062,No Pay - Dispute,negative
14712538-7838-4517-bd18-705037b1deb1,0.2491071428571429,0.5444444444444445,No Pay - Dispute,negative
5f749519-7ac2-4adc-82e5-db2dedcb87e1,0.2823928571428571,0.13994666048237478,No Pay - Not right now,negative
fbe330a7-b8ee-411d-974c-43e51e39caed,0.15487012987012985,0.1772534013605442,No Pay - Cancel payment plan,negative
29de7187-1ad5-499e-87e6-618e3f8aa87f,0.31180555555555556,0.13730555555555557,No Pay - Not right now,negative
bc3c39f3-01ac-4e30-901d-ad02e3f7bc1b,0.16218544328300424,0.08515625,No Pay - Not right now,negative
1eb7c261-9a78-462c-8835-b127997ef5e2,0.18530997304582209,0.2926295518207283,No Pay - Dispute,negative
093b733c-7ad9-402e-8964-0bcb86a22614,0.4190789473684211,0.0703125,No Pay - Dispute,negative
72548e43-276f-4f45-8454-8f3209700f33,0.20249999999999999,0.1546875,No Pay - Not right now,negative
c62992e9-3b41-4aeb-b96a-468b128c4d77,0.22833333333333333,0.2985515873015873,No Pay - Dispute,negative
45392a4d-1c2f-4da4-868e-a104e2326050,0.34551282051282056,0.2875,No Pay - Dispute,negative
4f23ca1b-5864-423f-bccc-2fb4dde7ac26,0.5576923076923077,0.03273809523809523,No Pay - Bankruptcy,negative
6d882677-eeb7-4dee-afd1-cc03c024b603,0.34436507936507943,0.10945378151260504,No Pay - Not right now,negative
c4f81687-3cce-4416-88fd-6c82f73a4f0d,0.33813932980599654,0.09987244897959183,No Pay - Dispute,negative
c87a1a91-8dd3-4b5b-8ee7-24e8e33b2345,0.27056727994227997,0.12745726495726498,No Pay - Not right now,negative
efb5e351-fc8f-4e94-be9f-288fce1d8bb7,0.2972222222222222,0.31428571428571433,No Pay - Dispute,negative
078c7a7d-75e0-4921-9473-7c32d07ae80e,0.17847222222222225,0.03598214285714285,No Pay - Not right now,negative
c2ac6dbe-e63c-4ee4-a9da-54cb5c7c6711,0.85,0.5,No Pay - Cant pay now,negative
d20a685a-0985-4f06-a94e-787f27b4f28d,0.17920259740259742,0.07947849159387621,No Pay - Dispute,negative
1f9f94c3-3bd4-4bd1-8a6f-d2432585b32b,0.25,0.3130952380952381,No Pay - Not right now,negative
e745ee0f-e993-44f3-894f-4bcc9d503033,0.3125,0.12870370370370368,No Pay - Not right now,negative
c476bfb3-b6dd-4a94-9583-c6351ae25311,0.24553221288515406,0.32499999999999996,No Pay - Not right now,negative
9fbf5b24-ae73-4ca2-8bd6-e9348143f220,0.23876811594202904,0.30333333333333334,No Pay - Dispute,negative
d370231e-73ae-42ca-98af-1833eeb23336,0.3503387916431395,0.2857142857142857,No Pay - Dispute,negative
fe3a74cc-84b3-408a-bf52-c4e16a96cbf8,0.330625,0.28020833333333334,No Pay - Dispute,negative
61061fab-0f43-4022-b4fd-10a5f236509c,0.267741935483871,0.3064484126984127,No Pay - Cant pay now,negative
6d19b4c6-2dde-4090-8b82-3e0b6a7bf816,0.30416666666666664,0.1878826530612245,No Pay - Not right now,negative
a31e3265-9f98-452d-bf33-724eb61f221b,0.10631961849067113,0.16606729497354497,No Pay - Dispute,negative
59c60a94-bc96-4ce2-be7e-ffe935891225,0.18430232558139534,0.30867768595041317,No Pay - Dispute,negative
6a7a7711-2d46-438d-b9d1-26ba41932986,0.16292270531400965,0.25113636363636366,No Pay - Not right now,negative
c215d088-29f6-4f27-ae9a-64232fd6a90d,0.34545454545454546,0.2614795918367347,No Pay - Can't pay now,negative
ece8aeca-1057-4ba0-a82a-7208ca380820,0.26249999999999996,-0.25,No Pay - Dispute,negative
73b2830b-858e-438b-984b-fa9be4286b78,0.15178571428571427,0.19125,No Pay - Not right now,negative
84a699f8-a2e2-4c4d-93f4-38cd03110e94,0.2821078431372549,0.13596153846153847,No Pay - Dispute,negative
b7688d30-8307-495f-99da-40758498ca72,0.17467532467532465,0.09895833333333334,No Pay - Dispute,negative
cf1e80c4-c352-4df1-9e43-b0b64dfa5b5a,0.2711783008658009,0.006730769230769236,No Pay - Dispute,negative
2192f641-e106-4337-bca1-2d3e14940e71,0.21619543650793657,0.09072871572871574,No Pay - Dispute,negative
5b0180d8-46be-4c1c-b1f6-aee073e64680,0.27664884135472373,0.05871212121212123,No Pay - Can't pay now,negative
d3ce01fa-679c-4b46-8912-80c97649daf6,0.353930539157812,0.057230790043290035,No Pay - Dispute,negative
0cac91cf-3141-4e21-950f-0f60b0e1be34,0.3423076923076923,0.2784970238095238,No Pay - Not right now,negative
3afba9f6-6d0d-4e23-9d8b-55dd26bd648b,0.28823313782991206,0.23076923076923078,No Pay - Dispute,negative
2e72d284-f3bd-4b36-875d-e2c1fb665500,0.35723389355742297,0.24478174603174604,No Pay - Not right now,negative
e746a654-7ffc-4b59-93e4-214463e0eebf,0.3059895833333333,0.01011904761904762,No Pay - Dispute,negative
ad09ee37-4e8c-4d2d-ba24-c60d86be1079,0.14406250000000004,0.25376984126984126,No Pay - Dispute,negative
242d5378-7dd1-4334-9b8c-fb1eb8b27b60,0.34138888888888885,0.3888888888888889,No Pay - Dispute,negative
b076f0c7-ed56-4309-b291-2e89f3c7a781,0.2993253968253969,0.11088169642857143,No Pay - Bankruptcy,negative
409df2ad-0d9b-438d-9286-77aa9c401a81,0.2642857142857143,-0.06333333333333335,No Pay - Dispute,negative
72351d6d-8fc5-449b-8a99-56269e4fe549,0.409047619047619,0.18571428571428572,No Pay - Can't pay now,negative
7c3ea8cf-6665-46c2-9bc0-be1992925c7b,0.24024571107904438,0.11142113095238096,No Pay - Dispute,negative
8d2827c9-0efc-451b-a47f-cbb78874c07c,0.7,0.0,No Pay - Cant pay now,negative
d1f1da20-bb53-42ca-9fd3-283634779b24,0.4060064935064935,0.08882532811104238,No Pay - Not right now,negative
f83584bc-2823-4dda-bc3d-5dee60d4ecbb,0.25573593073593076,0.12083333333333332,No Pay - Dispute,negative
39765f4c-2ff5-4ff9-85e2-0964b2e98c34,0.27999999999999997,-0.15625,No Pay - Not right now,negative
05add546-2686-49bf-b024-c1230a5bb3b1,0.36620370370370364,0.3071428571428571,No Pay - Not right now,negative
22d4ccf6-96f5-4465-8f96-b4c524dc0148,0.41689189189189185,0.256547619047619,No Pay - Dispute,negative
3fca086c-b504-48bd-a385-6da5a89f45d8,0.16428571428571428,0.1607142857142857,No Pay - Not right now,negative
afa41ba6-7f58-411d-bd6e-0bae3597f162,0.30921052631578955,0.31428571428571433,No Pay - Cant pay now,negative
bae6c312-2d20-4076-b9f6-dec1316a4dd0,0.7,0.2857142857142857,No Pay - Cant pay now,negative
c2465de4-db03-468b-809d-5a87f3cd84a8,0.3844827586206896,0.1569047619047619,No Pay - Not right now,negative
3d104cb4-d07e-49b2-a7ec-2aff9ea58b75,0.7,0.0,No Pay - Cant pay now,negative
670a54df-15d2-45b0-bc6d-4284f263f29b,0.29558823529411765,0.27878787878787875,No Pay - Not right now,negative
e0a64dd9-dd7b-47ff-baf4-975d764581b8,0.32142857142857145,0.05952380952380953,No Pay - Not right now,negative
3fdae5d6-cf71-490a-ac79-b79f514a7980,0.22296245421245423,0.12048319327731093,No Pay - Dispute,negative
4073981c-63ee-4393-a17e-d1e7a6f32987,0.3182738095238095,0.48875,No Pay - Dispute,negative
04577aee-bbb0-4133-995d-75e1962e1710,1.1102230246251566e-17,0.17354497354497356,No Pay - Not right now,negative
2b9f4be3-6cfc-445e-b6ed-a43a18733655,0.37142857142857144,-0.39999999999999997,No Pay - Cant pay now,negative
6ff9b550-08d4-4a6d-bb81-1ba064654803,0.5375,0.5,No Pay - Cant pay now,negative
d208ee83-11c3-4957-94e3-6ad0440b1b04,0.23536967418546367,0.3666666666666667,No Pay - Dispute,negative
a49a48ef-e2d4-4a26-8843-a75410b5bcb8,0.1346093636231251,0.09427802579365079,No Pay - Dispute,negative
35ddbb94-a414-4819-863e-f57d18970a9d,0.14053009883198558,-0.00928040000620645,No Pay - Dispute,negative
c2fa2872-9e94-400d-8fc8-ec324291cb28,0.304985119047619,0.29388888888888887,No Pay - Dispute,negative
e93a8a66-476d-48b5-b27a-f6372cc837da,0.3668103448275862,0.04925213675213675,No Pay - Not right now,negative
77007d0b-1ab6-4199-872e-2fedafdb5454,0.42345454545454553,0.2125,No Pay - Dispute,negative
f5dce779-367d-46df-80c0-023ce7446a93,0.32227272727272727,0.0,No Pay - Cant pay now,negative
7310ef7e-821d-4d70-bae6-0d0afb72f31f,0.4441176470588235,0.15454545454545454,No Pay - Not right now,negative
bbc90b33-bd45-4a07-97d1-6a83f057b507,0.10714285714285714,0.23101190476190472,No Pay - Not right now,negative
854f9f46-d19c-4938-afdf-5afe9753153e,0.2663888888888889,0.12607323232323234,No Pay - Dispute,negative
885efcb0-aa22-4ed4-8eb7-e60e8dfae8ba,0.21442307692307694,0.12596153846153846,No Pay - Not right now,negative
9ae8bcec-d22a-4e0d-ac8d-ec8e2d2c6011,0.4147727272727273,0.4375,No Pay - Dispute,negative
f6dafaa7-7e93-4293-a997-77463ea769ce,0.0,0.0,No Pay - Cant pay now,negative
82130d16-b85b-4707-91ce-ce25b2365268,0.1875,0.23703703703703705,No Pay - Not right now,negative
95ffea1b-9b9d-46ea-a97f-e4d80625687f,0.2618308434484905,0.29984898822108125,No Pay - Dispute,negative
9aaffcec-be6c-446a-9088-3070d3952a0e,0.31451612903225806,0.22083333333333333,No Pay - Not right now,negative
6b81d5a1-f1df-4d1c-8be9-5d46a71f892d,0.36000000000000004,-0.5,No Pay - Not right now,negative
33ce9bbc-cb0a-4693-b90e-e5413b538190,0.55,0.0,No Pay - Cant pay now,negative
a8c2c345-3b42-4e8c-b2c1-66f48b672bf4,0.15636810279667426,0.4306299603174603,No Pay - Dispute,negative
72cad1ef-b4e1-4f60-97fe-cc4eda5b2260,0.23583333333333334,-0.1416666666666667,No Pay - Dispute,negative
72b7aa7a-fa26-4767-b37f-0ef8e034aed2,0.16466836734693877,-0.09166666666666667,No Pay - Not right now,negative
506e1850-5ca2-4e4b-ac45-a8f86f4fc641,0.7,0.0,No Pay - Cant pay now,negative
520d593e-5329-4645-b6fb-ab9c4184478b,0.2275372775372775,0.08131496120626557,No Pay - Dispute,negative
a81aec30-b631-49b9-a104-f681ae593c77,0.2125,0.3312925170068027,No Pay - Dispute,negative
98fb6dc4-8e59-4611-bd00-0e93c45cf186,0.2512857142857143,0.2036772486772487,No Pay - Dispute,negative
eb84d7cf-ec64-417f-a428-18668e3983ea,0.26889005602240895,0.2283456486042693,No Pay - Not right now,negative
c8f37c0a-28a7-4bb2-bddd-254cc8079065,0.184862012987013,0.29821428571428577,No Pay - Not right now,negative
a7e6d2ac-6ba8-4418-b22d-eec5338a2470,0.29098639455782316,0.13333333333333333,No Pay - Dispute,negative
adc1546e-51a4-41cf-ba7f-b8f3642e38b2,0.14222222222222222,0.23979591836734693,No Pay - Not right now,negative
18b82278-233c-4a52-a4ad-7e2978b4e038,0.24350992922421497,0.10755411255411255,No Pay - Dispute,negative
673b8322-9284-4afb-98a9-96121bc0677a,0.23493472673160168,0.2619047619047619,No Pay - Cant pay now,negative
b1f1063e-351d-4b38-8915-973a479c6c27,0.33636363636363636,0.014583333333333335,No Pay - Not right now,negative
c180bba1-93b4-446a-bc1c-cc5b200a310b,0.18562925170068031,0.2613520408163265,No Pay - Not right now,negative
3ce4ed80-6f29-41bf-bfb1-73f0f5091451,0.1859375,-0.09572981366459629,No Pay - Dispute,negative
5017ebe5-4981-4718-ad80-acf4668183bc,0.2442857142857143,0.036071428571428574,No Pay - Can't pay now,negative
e2df1422-f57f-4241-92b8-8b6f89c41a96,0.06312893081761006,0.13873214907697662,No Pay - Not right now,negative
ce02224c-76f5-45dd-9a15-22f57360d5de,0.38955357142857144,0.221474358974359,No Pay - Dispute,negative
9dd1c77d-4bc4-4a9d-9302-6059e65c2e34,0.2921130952380952,0.12715121136173768,No Pay - Not right now,negative
bb3b1eab-c162-44ff-90b5-2cb829671166,0.3575,-0.25,No Pay - Dispute,negative
5bb3f0e4-8877-4f31-8383-61730ed7305b,0.39375000000000004,0.65,No Pay - Dispute,negative
4d5d76f5-0c3f-4703-91f6-f58513425823,0.3078725038402458,-0.18750000000000003,No Pay - Dispute,negative
9f92ee1d-81f4-426c-b7eb-843508623466,0.21005291005291007,0.041851851851851855,No Pay - Dispute,negative
6fe33b26-b1f9-4278-ad09-16f129b3f85e,0.325,0.24714285714285716,No Pay - Not right now,negative
dba2b9b3-195a-48fa-9fca-1cc316ad9ec6,0.29764798280423294,0.3448260073260073,No Pay - Not right now,negative
3e2258c3-1187-4094-b855-c4a8f526db8a,0.32249373433583955,0.06948051948051948,No Pay - Dispute,negative
6ab38d42-42f0-4135-be3d-d8438beaeea9,0.26111111111111107,0.16666666666666666,No Pay - Not right now,negative
8a68b409-327e-4eb8-a884-c4f04b68b5f5,0.21206896551724136,0.2190228174603175,No Pay - Not right now,negative
5ea1f617-e26b-4b2d-a7f2-291ce9fef55b,0.25255255255255254,0.38776556776556775,No Pay - Dispute,negative
ce2d8d83-b02e-41f7-af9c-54ceb21d5fea,0.24226190476190476,0.11278585544889892,No Pay - Dispute,negative
0a596b15-9847-485b-8e72-499c4cfe53f1,0.28750000000000003,0.19946145124716555,No Pay - Dispute,negative
dcf523eb-5d46-4003-bfa6-8bfb78478a76,0.2814247921390778,0.3324786324786325,No Pay - Dispute,negative
10f2a056-cc0a-4ced-b4af-44a93c3e1b44,0.35833333333333334,0.0,No Pay - Cant pay now,negative
b050d1e4-e7b7-41f8-9457-200c444c7ccb,0.36755952380952384,-0.05,No Pay - Cant pay now,negative
e3b37d33-d424-4c7c-96e8-16421d3615bd,0.28703703703703703,0.3627203425229741,No Pay - Not right now,negative
8e6a6e13-54ec-41e3-b2a8-37e9eac419d2,0.425,0.0,No Pay - Cant pay now,negative
7eb3252d-2600-49f7-b262-355c2c166185,0.1522282512008539,0.46428571428571425,No Pay - Dispute,negative
2dc2e847-af69-4377-b1a2-98adb3bdae2d,0.2431306306306306,0.23695054945054944,No Pay - Can't pay now,negative
1b645f32-f404-40c7-9a1b-85a69aee965f,0.21489898989898992,0.024999999999999994,No Pay - Dispute,negative
6f397c30-d4df-4c73-9f38-ecfa112fbd49,0.3324767711962834,0.3008597883597884,No Pay - Dispute,negative
630e7d78-9dc1-44d9-936f-ae850d061855,0.2418478260869565,0.24,No Pay - Dispute,negative
1dc0a150-51cf-4942-96c6-9900d8726d79,0.267741935483871,0.2923076923076923,No Pay - Dispute,negative
0e029242-fc7e-4a9e-b4e8-ffa82e9b0d1f,0.215625,0.1373949579831933,No Pay - Not right now,negative
df28228a-a537-46e9-b7ec-1e64e1d2efe4,0.4158653846153847,0.5,No Pay - Dispute,negative
db904588-e428-4e93-99ef-d2eb66271b92,0.2982142857142857,0.23994588744588746,No Pay - Dispute,negative
9fd0a2ee-fefb-42a5-b397-8dfc9a32f409,0.16571705426356587,0.2865625,No Pay - Not right now,negative
93f66576-fc8e-4a05-b07b-ba4333219b12,0.515625,0.3214285714285714,No Pay - Cant pay now,negative
5b6b81f1-f065-44f2-acae-1f83324f3aa3,0.24583333333333332,0.25,No Pay - Dispute,negative
b44bb7e4-50ea-4413-b863-24d6fcb6d9b6,0.28149659863945575,0.15445402298850575,No Pay - Dispute,negative
9c6fa72b-25ee-44f8-adbd-4994c7d08b5c,0.2733542319749216,0.12870879120879122,No Pay - Dispute,negative
66484921-d9a9-4a69-a67f-7790d949af16,0.1,-0.5,No Pay - Cant pay now,negative
b598afc4-a7c6-4d68-98bd-76f875bcf2a4,0.3416666666666666,0.19374999999999998,No Pay - Cant pay now,negative
4c469dd8-be40-4532-bbc2-cdd61d8d57dc,0.1775879917184265,0.13874999999999998,No Pay - Dispute,negative
f8d08d42-1038-424c-a8db-8a994d24c316,0.20958333333333334,0.2571428571428572,No Pay - Dispute,negative
40b2d74b-b8f0-4a98-8c1d-a02dc3cfd26a,0.2824206349206349,0.019097739692001993,No Pay - Dispute,negative
34c15c7c-d8bc-429a-9a93-4b2c66662ed5,0.2601851851851852,0.5,No Pay - Cant pay now,negative
13368103-99b8-4692-b9e2-1f0e4552a900,0.3037259816207184,0.13909679501784766,No Pay - Dispute,negative
3b213093-e4dc-411a-9a2b-b4f7d6160001,0.21767195767195768,0.28299689440993786,No Pay - Not right now,negative
ebdd2791-1275-4453-8c50-186de8a7fbf7,0.44375,0.0,No Pay - Cant pay now,negative
41ba41db-9588-4c63-87e1-01143c3e7fec,0.35,0.0,No Pay - Cant pay now,negative
a1447ef2-51b7-466b-9389-c12b56674cb0,0.4916666666666667,0.0,No Pay - Cant pay now,negative
9c0c2160-7956-40cb-aab0-61ede4415293,0.3204545454545455,0.21346153846153848,No Pay - Not right now,negative
3bf2f1f6-96f9-4168-931c-663319790b0b,0.5333333333333333,0.0,No Pay - Cant pay now,negative
00ea0325-80cd-42b5-9a2d-845ed816f32b,0.3366024187452759,0.19907635467980295,No Pay - Dispute,negative
629135c3-a027-4678-9a6f-6e481e58c2bf,0.44814814814814813,0.39166666666666666,No Pay - Dispute,negative
f53f887d-a846-4d2c-81b3-62902c0743dc,0.2300865800865801,0.07992673992673992,No Pay - Dispute,negative
7024501b-0435-4871-828a-4ea71b11f480,0.28802083333333334,0.22172619047619047,No Pay - Cant pay now,negative
ea748546-1e48-4e37-9311-fa3b6e396e32,0.36250000000000004,0.0,No Pay - Cancel payment plan,negative
9f586b4d-3491-4a39-9cb5-1eaa5ccacb7b,0.23553407601572734,0.19827760891590676,No Pay - Dispute,negative
3bceec7c-0370-4e11-a003-106df72bd6d9,0.20416666666666666,0.31203703703703706,No Pay - Not right now,negative
db8f632f-e79e-4249-8a88-19d73258773f,0.17469066366704156,0.11207047432853884,No Pay - Dispute,negative
